ID,Statistical weight (single-year data files),Age of youngest household child < 18,Age,Sex,Educational attainment,Race,Hispanic origin,Metropolitan status,Labor force status,Multiple job status,Full time or part time status,School Enrollment,School Level,Presence of spouse,Spouse¡¯s employment status,Weekly earnings,Number of children < 18 living in the household,Spouse¡¯s full time or part time employment status,Usual weekly hours of work (total),Day of week,Holiday
2.01706E+13,4.26E+07,-1,23,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Unemployed - looking,Blank,Blank,No,Blank,Unmarried partner present,Employed,-1,0,Full time,-1,Monday,Diary day was not a holiday
2.01706E+13,5905138,-1,53,Male,9th grade,1,Hispanic,Non-metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,30000,0,Blank,48,Tuesday,Diary day was not a holiday
2.01706E+13,7221597,-1,36,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Yes,College or university,No spouse or unmarried partner present,Blank,41813,0,Blank,50,Friday,Diary day was not a holiday
2.01706E+13,5724997,-1,70,Male,"Doctoral degree (PhD, EdD, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01706E+13,2319678,-1,76,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,7316028,8,71,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,2,Blank,-1,Thursday,Diary day was not a holiday
2.01706E+13,9969364,-1,31,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,84000,0,Full time,55,Friday,Diary day was not a holiday
2.01706E+13,1.14E+07,-1,60,Female,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,123076,0,Full time,50,Thursday,Diary day was not a holiday
2.01706E+13,4149725,-1,56,Male,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,81750,0,Blank,40,Friday,Diary day was not a holiday
2.01706E+13,2429816,-1,85,Male,12th grade - no diploma,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01706E+13,1.17E+07,16,21,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,Yes,Full time,Yes,College or university,No spouse or unmarried partner present,Blank,21000,1,Blank,40,Saturday,Diary day was not a holiday
2.01706E+13,2.74E+07,-1,61,Male,Associate degree - academic program,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,96153,0,Part time,50,Wednesday,Diary day was not a holiday
2.01706E+13,6398875,10,15,Male,7th or 8th grade,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Yes,High school,No spouse or unmarried partner present,Blank,-1,2,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,8156144,1,34,Female,"Bachelor's degree (BA, AB, BS, etc.)",4,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,192307,2,Hours vary,40,Tuesday,Diary day was not a holiday
2.01706E+13,4082917,-1,59,Female,"Bachelor's degree (BA, AB, BS, etc.)",4,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,288461,0,Full time,40,Sunday,Diary day was not a holiday
2.01706E+13,4377574,17,60,Male,Some college but no degree,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Employed,-1,1,Full time,-1,Saturday,Diary day was not a holiday
2.01706E+13,9305955,2,52,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,-1,2,Part time,45,Tuesday,Diary day was not a holiday
2.01706E+13,5413608,-1,63,Male,Some college but no degree,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Monday,Diary day was not a holiday
2.01706E+13,7249191,-1,36,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",4,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,269230,0,Full time,45,Sunday,Diary day was not a holiday
2.01706E+13,4.66E+07,-1,54,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,Yes,Full time,Blank,Blank,Spouse present,Employed,96153,0,Hours vary,50,Friday,Diary day was not a holiday
2.01706E+13,5658522,-1,61,Male,Some college but no degree,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,1.49E+07,-1,23,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,114400,0,Hours vary,-4,Saturday,Diary day was not a holiday
2.01706E+13,5986704,3,39,Female,11th grade,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Not employed,-1,2,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,7366209,-1,78,Female,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Thursday,Diary day was not a holiday
2.01706E+13,1.6E+07,13,49,Male,10th grade,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,86800,2,Full time,45,Monday,Diary day was not a holiday
2.01706E+13,5031296,-1,74,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Employed,-1,0,Full time,-1,Sunday,Diary day was not a holiday
2.01706E+13,1.05E+07,-1,30,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - absent,No,Full time,No,Blank,Spouse present,Employed,288461,0,Full time,40,Saturday,Diary day was not a holiday
2.01706E+13,2587870,6,37,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Non-metropolitan,Employed - absent,No,Full time,No,Blank,Spouse present,Employed,96153,2,Full time,40,Saturday,Diary day was not a holiday
2.01706E+13,7212563,-1,55,Female,Some college but no degree,1,Hispanic,Metropolitan,Employed - at work,No,Part time,Blank,Blank,Spouse present,Not employed,-1,0,Blank,20,Friday,Diary day was not a holiday
2.01706E+13,5510523,-1,69,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,3865646,-1,64,Female,5th or 6th grade,1,Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01706E+13,4.33E+07,-1,40,Male,High school graduate - diploma or equivalent (GED),2,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,40000,0,Blank,35,Thursday,Diary day was not a holiday
2.01706E+13,7113311,-1,31,Female,High school graduate - diploma or equivalent (GED),2,Hispanic,Metropolitan,Employed - at work,Yes,Full time,No,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,75,Friday,Diary day was not a holiday
2.01706E+13,2.43E+07,-1,46,Female,High school graduate - diploma or equivalent (GED),4,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Employed,-1,0,Hours vary,-1,Friday,Diary day was not a holiday
2.01706E+13,2179477,-1,62,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,4379079,-1,72,Male,High school graduate - diploma or equivalent (GED),2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01706E+13,4034681,-1,66,Female,High school graduate - diploma or equivalent (GED),2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Tuesday,Diary day was not a holiday
2.01706E+13,4917873,-1,48,Male,5th or 6th grade,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,24000,0,Blank,-4,Sunday,Diary day was not a holiday
2.01706E+13,2.31E+07,-1,24,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Unmarried partner present,Employed,68680,0,Full time,40,Thursday,Diary day was not a holiday
2.01706E+13,1.1E+07,-1,28,Female,"Bachelor's degree (BA, AB, BS, etc.)",4,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Yes,College or university,Spouse present,Employed,63000,0,Full time,35,Sunday,Diary day was not a holiday
2.01706E+13,1.08E+07,2,57,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,100000,2,Blank,40,Monday,Diary day was not a holiday
2.01706E+13,6080209,-1,68,Male,High school graduate - diploma or equivalent (GED),2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Friday,Diary day was not a holiday
2.01706E+13,3971327,16,71,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,1,Blank,-1,Sunday,Diary day was not a holiday
2.01706E+13,1.27E+07,0,44,Male,Associate degree - occupational/vocational,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Not employed,159615,3,Blank,40,Tuesday,Diary day was not a holiday
2.01706E+13,1.02E+07,2,36,Female,Associate degree - occupational/vocational,1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,59500,1,Full time,35,Friday,Diary day was not a holiday
2.01706E+13,5130788,-1,67,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Wednesday,Diary day was not a holiday
2.01706E+13,1.38E+07,-1,56,Male,Associate degree - academic program,1,Non-Hispanic,Non-metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,56480,0,Full time,46,Tuesday,Diary day was not a holiday
2.01706E+13,6522397,-1,71,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Non-metropolitan,Employed - at work,No,Part time,Blank,Blank,Spouse present,Employed,26000,0,Part time,20,Sunday,Diary day was not a holiday
2.01706E+13,9148109,-1,36,Male,"Doctoral degree (PhD, EdD, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,Yes,Full time,No,Blank,No spouse or unmarried partner present,Blank,173076,0,Blank,60,Thursday,Diary day was not a holiday
2.01706E+13,1.09E+07,1,57,Female,10th grade,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,3,Blank,-1,Monday,Diary day was not a holiday
2.01706E+13,6154356,-1,62,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - absent,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,67307,0,Blank,40,Thursday,Diary day was not a holiday
2.01706E+13,2439925,-1,59,Female,Associate degree - academic program,2,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01706E+13,3716101,9,46,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,253846,1,Full time,40,Saturday,Diary day was not a holiday
2.01706E+13,7644808,-1,46,Male,Associate degree - academic program,1,Non-Hispanic,Metropolitan,Unemployed - looking,Blank,Blank,No,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Tuesday,Diary day was not a holiday
2.01706E+13,3450005,9,36,Female,Some college but no degree,1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,No,Blank,Spouse present,Employed,37650,4,Full time,30,Sunday,Diary day was not a holiday
2.01706E+13,1.28E+07,-1,50,Male,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,104000,0,Blank,40,Friday,Diary day was not a holiday
2.01706E+13,1815441,-1,72,Male,Associate degree - occupational/vocational,1,Non-Hispanic,Non-metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,2470329,-1,76,Female,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,5344818,5,46,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,Yes,Full time,No,Blank,Spouse present,Not employed,288461,2,Blank,70,Saturday,Diary day was not a holiday
2.01706E+13,2.01E+07,-1,80,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Thursday,Diary day was not a holiday
2.01706E+13,3.08E+07,-1,38,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,No,Blank,Spouse present,Employed,100000,0,Part time,-4,Friday,Diary day was not a holiday
2.01706E+13,6691514,-1,85,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Friday,Diary day was not a holiday
2.01706E+13,6713741,-1,52,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Not employed,-1,0,Blank,65,Sunday,Diary day was not a holiday
2.01706E+13,2.36E+07,-1,49,Female,High school graduate - diploma or equivalent (GED),1,Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-4,Friday,Diary day was not a holiday
2.01706E+13,1.94E+07,5,37,Female,"Professional school degree (MD, DDS, DVM, etc.)",4,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,No,Blank,Spouse present,Employed,50000,2,Full time,30,Thursday,Diary day was not a holiday
2.01706E+13,2.27E+07,16,16,Female,10th grade,1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,No,Blank,No spouse or unmarried partner present,Blank,12000,1,Blank,16,Friday,Diary day was not a holiday
2.01706E+13,3103565,-1,68,Female,5th or 6th grade,1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,1174912,-1,64,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,150000,0,Blank,35,Sunday,Diary day was not a holiday
2.01706E+13,2794681,-1,67,Female,Some college but no degree,2,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,6760975,-1,67,Male,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,5109878,7,42,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,288461,2,Part time,40,Sunday,Diary day was not a holiday
2.01706E+13,1.68E+07,16,61,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - absent,No,Part time,Blank,Blank,Spouse present,Employed,-1,1,Full time,2,Monday,Diary day was not a holiday
2.01706E+13,5084118,-1,65,Male,"Doctoral degree (PhD, EdD, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,-1,0,Part time,40,Saturday,Diary day was not a holiday
2.01706E+13,2027136,-1,80,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Saturday,Diary day was not a holiday
2.01706E+13,1.3E+07,-1,66,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,Blank,Blank,Spouse present,Not employed,-1,0,Blank,-4,Wednesday,Diary day was not a holiday
2.01706E+13,3625460,-1,66,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Part time,Blank,Blank,No spouse or unmarried partner present,Blank,51923,0,Blank,30,Sunday,Diary day was not a holiday
2.01706E+13,1.39E+07,-1,33,Male,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",2,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,70192,0,Full time,40,Monday,Diary day was not a holiday
2.01706E+13,2399757,2,40,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,No,Blank,Spouse present,Employed,-1,2,Full time,-1,Sunday,Diary day was not a holiday
2.01706E+13,6810851,-1,64,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,96153,0,Full time,40,Saturday,Diary day was not a holiday
2.01706E+13,6414322,-1,69,Male,Some college but no degree,1,Non-Hispanic,Non-metropolitan,Employed - at work,No,Part time,Blank,Blank,Spouse present,Not employed,850,0,Blank,6,Saturday,Diary day was not a holiday
2.01706E+13,3259290,-1,62,Female,High school graduate - diploma or equivalent (GED),1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,53846,0,Blank,45,Sunday,Diary day was not a holiday
2.01706E+13,2769210,6,55,Male,Some college but no degree,1,Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,No spouse or unmarried partner present,Blank,180000,3,Blank,40,Monday,Diary day was not a holiday
2.01706E+13,8571275,6,46,Female,Associate degree - academic program,1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Not employed,88900,2,Blank,35,Friday,Diary day was not a holiday
2.01706E+13,5061310,-1,57,Female,High school graduate - diploma or equivalent (GED),2,Non-Hispanic,Metropolitan,Unemployed - looking,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Friday,Diary day was not a holiday
2.01706E+13,1668076,-1,85,Female,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Not in labor force,Blank,Blank,Blank,Blank,No spouse or unmarried partner present,Blank,-1,0,Blank,-1,Sunday,Diary day was not a holiday
2.01706E+13,3011903,13,48,Female,"Master's degree (MA, MS, MEng, MEd, MSW, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,Spouse present,Employed,134615,1,Full time,35,Saturday,Diary day was not a holiday
2.01706E+13,2350195,12,61,Male,High school graduate - diploma or equivalent (GED),4,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,Blank,Blank,Spouse present,Employed,-1,1,Full time,98,Sunday,Diary day was not a holiday
2.01706E+13,5582120,14,42,Male,"Bachelor's degree (BA, AB, BS, etc.)",1,Non-Hispanic,Metropolitan,Employed - at work,No,Full time,No,Blank,No spouse or unmarried partner present,Blank,112434,2,Blank,42,Saturday,Diary day was not a holiday
